date,station,city,state_id,lat,lon,station_type,pm25,pm10,no2,so2,co,o3,aqi,temp,humidity,wind_speed
2023-10-15,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,145.9,278.7,60.83564088960921,9.3,1.58,40.9,320,22.1,83.7,4.3
2023-10-15,Shimla Ridge,Shimla,hp,31.1,77.17,residential,83.9,132.5,43.3,7.3,1.04,34.1,180,24.1,83.6,5.5
2023-10-15,Ernakulam South,Kochi,kl,9.98,76.3,urban,45.8,78.1,18.94065217073537,10.0,0.77,57.0,76,34.5,69.3,6.5
2023-10-15,Panaji Altinho,Panaji,ga,15.49,73.83,urban,30.9,45.5,15.9076139062912,1.0,0.2,51.5,52,27.5,78.2,1.5
2023-10-16,ITO,New Delhi,dl,28.63,77.24,urban,129.8,222.2,42.50703204936287,11.7,1.28,32.4,308,21.8,89.5,5.4
2023-10-16,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,170.2,318.6,64.6,24.00334646773966,2.38,32.5,339,22.4,77.1,1.4
2023-10-16,RK Puram,New Delhi,dl,28.56,77.17,residential,121.5,218.2,60.9,10.7,1.61,34.3,301,22.3,80.6,3.4
2023-10-16,Lucknow Central,Lucknow,up,26.85,80.95,urban,117.1,208.6,42.71909253067952,11.4,1.57,38.7,290,21.8,73.7,3.4
2023-10-16,Noida Sec-62,Noida,up,28.63,77.37,urban,126.3,220.1,70.94286082289037,11.3,1.39,36.7,305,23.7,78.0,1.8
2023-10-16,Patna Airport,Patna,br,25.59,85.09,urban,132.9,246.6,49.78187044557659,12.5,1.68,37.2,310,21.9,76.5,6.8
2023-10-16,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,54.0,100.3,30.07302748009343,8.6,0.59,37.2,90,24.4,81.4,1.5
2023-10-16,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,36.5,73.7,16.655929993997475,2.1,0.61,48.0,61,27.2,78.7,3.5
2023-10-16,Pune IITM,Pune,mh,18.54,73.81,suburban,22.3,42.8,12.4,4.7,0.2,50.0,37,31.2,76.6,2.4
2023-10-16,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,40.8,58.0,31.222596245169743,6.0,0.45,33.7,68,23.0,82.6,8.7
2023-10-16,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,132.8,271.1,60.4535472984289,7.7,1.39,36.5,310,19.3,83.7,5.0
2023-10-16,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,140.4,300.3,60.77798077962065,10.9,1.47,47.1,316,22.2,80.2,3.8
2023-10-16,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,103.5,218.9,43.46800030225667,10.7,1.18,44.4,245,24.5,79.1,7.9
2023-10-16,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,57.7,99.2,25.92386303123584,3.8,0.9,46.6,96,26.9,83.9,5.0
2023-10-16,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,88.5,148.7,43.9,17.389222765917026,1.0,42.4,195,24.0,76.8,6.8
2023-10-16,Raipur IGSV,Raipur,ct,21.24,81.63,urban,30.4,58.0,13.721586487703185,1.8,0.38,52.2,51,29.1,79.4,4.7
2023-10-16,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,15.5,40.6,4.392113914670023,6.4,0.21,64.1,26,33.3,90.2,7.4
2023-10-16,Chennai Alandur,Chennai,tn,13.0,80.21,urban,37.6,72.2,25.426928865110177,1.0,0.68,49.7,63,31.7,73.5,4.9
2023-10-16,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,34.4,54.9,7.87412569417909,6.6,0.64,50.7,57,29.0,81.5,4.5
2023-10-16,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,43.0,82.4,8.0,6.878829060336164,0.76,52.0,72,27.0,74.8,6.0
2023-10-16,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,69.0,155.1,39.23617829435999,3.2,0.87,32.9,130,29.8,70.6,2.4
2023-10-16,Guwahati Railway,Guwahati,as,26.19,91.75,urban,154.5,327.7,74.69623895028279,11.8,1.77,30.9,327,25.7,83.4,5.3
2023-10-16,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,100.9,168.1,31.056283528003885,9.0,1.11,40.3,236,21.0,77.9,2.2
2023-10-16,Shimla Ridge,Shimla,hp,31.1,77.17,residential,85.6,124.2,10.8,4.1,1.15,50.3,185,20.0,70.0,4.6
2023-10-16,Ernakulam South,Kochi,kl,9.98,76.3,urban,48.5,76.0,44.821867785426534,4.8,0.46,39.1,81,34.1,77.9,4.1
2023-10-16,Panaji Altinho,Panaji,ga,15.49,73.83,urban,39.4,78.7,33.18019338779057,6.5,0.35,39.8,66,27.6,77.1,8.7
2023-10-17,ITO,New Delhi,dl,28.63,77.24,urban,101.2,151.6,43.469685904098554,7.1,1.31,38.7,237,22.2,79.6,4.8
2023-10-17,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,145.3,225.9,52.6,17.5421997019688,1.61,32.8,319,20.0,86.0,3.3
2023-10-17,RK Puram,New Delhi,dl,28.56,77.17,residential,96.8,152.7,24.9,15.1,1.46,50.0,223,22.4,84.0,3.2
2023-10-17,Lucknow Central,Lucknow,up,26.85,80.95,urban,147.7,251.2,66.53507866980627,12.0,1.51,27.8,321,24.2,71.5,4.1
2023-10-17,Noida Sec-62,Noida,up,28.63,77.37,urban,104.0,153.3,54.25063682136652,14.1,1.34,41.4,247,25.2,72.6,3.6
2023-10-17,Patna Airport,Patna,br,25.59,85.09,urban,118.1,206.6,69.91881657402587,13.0,1.0,35.7,294,23.2,79.6,4.4
2023-10-17,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,55.1,118.2,34.68326890112037,11.0,0.7,56.4,92,26.1,85.7,2.0
2023-10-17,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,58.8,86.8,27.777689928646907,6.2,0.57,54.1,98,30.6,77.0,1.7
2023-10-17,Pune IITM,Pune,mh,18.54,73.81,suburban,27.4,61.6,4.9,4.6,0.28,51.6,46,27.1,76.1,1.6
2023-10-17,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,58.2,84.8,36.44636214089418,4.1,0.91,51.3,97,25.6,80.7,4.3
2023-10-17,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,100.4,187.5,47.67218715459113,14.5,1.42,37.9,235,17.6,76.6,4.8
2023-10-17,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,114.7,168.3,49.21094600319346,3.0,1.58,42.9,282,22.0,82.8,2.4
2023-10-17,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,111.0,168.7,52.51997538331145,5.9,1.66,39.5,270,24.3,83.4,3.2
2023-10-17,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,66.4,120.4,24.615097624094144,3.4,0.84,50.0,121,24.4,73.4,5.0
2023-10-17,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,76.0,119.9,24.1,22.24193527705747,0.86,50.1,153,26.3,85.0,4.9
2023-10-17,Raipur IGSV,Raipur,ct,21.24,81.63,urban,77.9,146.0,50.994800387191646,1.0,1.16,42.8,160,26.5,78.2,6.5
2023-10-17,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,39.0,79.8,32.35658612006967,1.0,0.31,49.5,65,30.8,87.7,7.5
2023-10-17,Chennai Alandur,Chennai,tn,13.0,80.21,urban,26.1,51.3,14.879024528996185,1.0,0.34,68.9,44,29.6,73.6,4.7
2023-10-17,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,25.9,42.0,21.252011924096482,5.0,0.3,40.7,43,28.4,87.6,3.1
2023-10-17,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,39.4,70.2,28.0,16.944107385864626,0.73,44.7,66,23.1,77.9,4.3
2023-10-17,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,44.8,69.8,30.778914941787146,1.0,0.66,43.3,75,29.8,80.3,6.6
2023-10-17,Guwahati Railway,Guwahati,as,26.19,91.75,urban,98.0,165.1,39.310492344422244,7.8,1.18,33.3,227,22.1,70.5,3.4
2023-10-17,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,110.3,159.5,50.63149808946794,14.2,1.41,32.9,268,23.4,83.2,5.4
2023-10-17,Shimla Ridge,Shimla,hp,31.1,77.17,residential,96.5,212.0,22.4,13.0,1.21,46.6,222,16.8,84.8,4.2
2023-10-17,Ernakulam South,Kochi,kl,9.98,76.3,urban,32.3,51.6,20.426558488812653,1.0,0.2,51.0,54,30.3,80.6,4.9
2023-10-17,Panaji Altinho,Panaji,ga,15.49,73.83,urban,46.6,93.4,24.38569900235271,6.5,0.49,34.2,78,28.9,79.5,3.9
2023-10-18,ITO,New Delhi,dl,28.63,77.24,urban,123.0,187.4,53.004806703933724,9.9,1.52,55.3,302,24.4,80.9,3.2
2023-10-18,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,170.8,324.5,57.0,26.95418337659725,2.13,14.4,339,23.5,85.8,3.6
2023-10-18,RK Puram,New Delhi,dl,28.56,77.17,residential,111.8,191.0,33.0,9.9,1.29,39.0,273,24.2,78.1,1.8
2023-10-18,Lucknow Central,Lucknow,up,26.85,80.95,urban,125.6,273.5,62.311182565773734,13.3,1.68,48.8,304,25.2,77.0,7.1
2023-10-18,Noida Sec-62,Noida,up,28.63,77.37,urban,103.0,205.3,33.07512388435532,3.6,1.15,49.9,243,21.0,77.8,6.5
2023-10-18,Patna Airport,Patna,br,25.59,85.09,urban,118.6,247.9,51.9584980770392,10.9,1.59,24.9,295,22.0,72.0,5.4
2023-10-18,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,67.5,126.0,51.57759220457262,3.2,0.81,43.3,125,25.8,74.7,3.3
2023-10-18,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,45.0,66.5,15.065078857323396,4.8,0.48,44.9,75,25.2,79.3,7.2
2023-10-18,Pune IITM,Pune,mh,18.54,73.81,suburban,46.1,77.2,2.0,6.0,0.41,53.0,77,27.8,75.0,5.0
2023-10-18,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,59.7,96.7,26.0829579946135,6.7,0.61,37.6,100,24.8,80.3,6.5
2023-10-18,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,121.2,237.9,56.04920580749197,10.0,1.33,40.1,301,26.1,80.2,3.8
2023-10-18,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,137.0,297.7,53.8486044945454,10.7,1.49,17.3,313,20.2,82.2,8.3
2023-10-18,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,127.3,221.8,58.81984680886195,8.3,1.58,35.5,306,23.3,72.7,6.4
2023-10-18,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,76.2,123.0,30.452410630986993,6.8,1.39,41.8,154,29.8,81.3,7.3
2023-10-18,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,82.3,154.8,32.2,11.658940757557936,1.07,49.6,174,27.5,77.9,5.0
2023-10-18,Raipur IGSV,Raipur,ct,21.24,81.63,urban,63.4,89.0,11.396097929610137,4.1,0.3,43.4,111,27.8,78.4,5.6
2023-10-18,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,42.7,79.6,7.366108231538785,3.1,0.52,69.3,71,29.2,78.8,3.8
2023-10-18,Chennai Alandur,Chennai,tn,13.0,80.21,urban,45.3,77.3,19.36027000103376,1.0,0.59,39.5,76,35.5,75.1,1.2
2023-10-18,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,40.1,58.5,10.184226582828106,2.2,0.48,45.3,67,29.2,78.5,5.6
2023-10-18,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,45.4,58.2,15.0,9.584390528633111,0.61,59.2,76,31.4,79.4,7.5
2023-10-18,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,50.8,75.4,27.145026502744038,6.4,0.68,43.0,85,27.4,83.1,7.0
2023-10-18,Guwahati Railway,Guwahati,as,26.19,91.75,urban,130.5,255.2,43.32060653223547,10.3,1.62,44.2,308,22.0,81.0,3.3
2023-10-18,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,126.4,259.1,62.69783254250265,10.7,1.72,23.8,305,21.2,82.0,5.2
2023-10-18,Shimla Ridge,Shimla,hp,31.1,77.17,residential,112.0,188.5,43.7,8.1,1.2,42.0,273,23.6,79.2,5.2
2023-10-18,Ernakulam South,Kochi,kl,9.98,76.3,urban,56.1,108.2,27.419975584112876,4.4,0.82,51.8,94,33.0,77.4,4.9
2023-10-18,Panaji Altinho,Panaji,ga,15.49,73.83,urban,20.7,37.9,17.733301861876704,4.5,0.72,43.7,34,29.1,68.0,4.6
2023-10-19,ITO,New Delhi,dl,28.63,77.24,urban,100.0,185.0,50.731950892466045,3.8,1.61,39.8,233,24.9,85.1,5.9
2023-10-19,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,172.1,319.7,52.4,20.806627068771203,2.25,25.3,340,23.4,84.3,4.6
2023-10-19,RK Puram,New Delhi,dl,28.56,77.17,residential,126.3,197.3,57.8,14.8,1.66,11.4,305,22.3,78.5,3.1
2023-10-19,Lucknow Central,Lucknow,up,26.85,80.95,urban,90.0,187.3,40.09213568347514,8.8,1.1,47.6,200,23.3,77.0,5.0
2023-10-19,Noida Sec-62,Noida,up,28.63,77.37,urban,108.3,163.5,34.998414499029444,4.5,1.39,32.5,261,18.8,80.4,6.7
2023-10-19,Patna Airport,Patna,br,25.59,85.09,urban,152.6,230.3,67.83239883482592,11.4,2.25,30.9,325,23.8,71.7,5.4
2023-10-19,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,67.8,121.3,38.79332888366271,6.5,0.79,36.3,126,25.6,82.9,4.7
2023-10-19,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,44.7,84.2,21.17376897030141,2.5,0.69,42.9,74,29.2,74.2,2.6
2023-10-19,Pune IITM,Pune,mh,18.54,73.81,suburban,40.2,68.6,2.6,1.0,0.2,66.2,67,30.1,76.5,8.2
2023-10-19,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,85.9,132.3,28.040918899733754,6.3,0.75,52.3,186,25.3,79.6,4.3
2023-10-19,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,136.2,209.3,52.311085061286505,15.4,1.67,37.9,312,17.5,76.8,2.9
2023-10-19,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,124.3,208.5,57.21864042965714,12.6,1.74,46.2,303,19.4,84.5,3.6
2023-10-19,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,102.3,225.0,50.977778179612216,8.5,1.33,43.9,241,25.9,76.9,5.8
2023-10-19,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,79.7,152.7,37.05700018055873,4.9,0.47,43.1,166,26.7,85.3,6.4
2023-10-19,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,90.4,135.7,44.2,17.050549898706883,0.97,36.5,201,23.4,76.4,3.1
2023-10-19,Raipur IGSV,Raipur,ct,21.24,81.63,urban,96.2,132.9,57.74322406906032,10.3,1.58,28.3,221,25.3,74.7,6.3
2023-10-19,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,42.9,83.8,22.874802372872143,1.0,0.94,49.6,72,29.2,88.8,4.5
2023-10-19,Chennai Alandur,Chennai,tn,13.0,80.21,urban,39.0,69.9,25.422462822467892,1.0,0.47,52.1,65,29.9,78.0,5.1
2023-10-19,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,20.3,45.6,22.054593369379862,1.7,0.61,34.5,34,32.6,73.1,4.5
2023-10-19,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,53.7,84.7,16.9,14.418573228820305,0.56,50.5,90,25.9,82.9,3.0
2023-10-19,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,87.7,177.4,41.87659855978029,4.1,1.14,41.3,192,25.3,78.4,0.3
2023-10-19,Guwahati Railway,Guwahati,as,26.19,91.75,urban,138.1,276.0,57.676535193266304,10.2,1.49,40.2,314,25.6,83.4,3.1
2023-10-19,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,125.4,186.4,59.43349161768554,11.1,1.67,37.6,304,20.1,67.0,8.8
2023-10-19,Shimla Ridge,Shimla,hp,31.1,77.17,residential,114.1,212.6,44.3,5.2,1.61,40.0,280,21.3,84.6,4.9
2023-10-19,Ernakulam South,Kochi,kl,9.98,76.3,urban,35.0,61.2,28.424666526768938,4.3,0.65,53.8,58,31.8,75.9,5.1
2023-10-19,Panaji Altinho,Panaji,ga,15.49,73.83,urban,42.6,52.6,17.748361363469815,4.6,0.63,51.5,71,29.2,86.1,3.4
2023-10-20,ITO,New Delhi,dl,28.63,77.24,urban,151.9,242.4,52.75184268412859,14.1,1.87,40.8,325,23.7,83.7,8.5
2023-10-20,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,152.2,261.8,65.5,28.241182033889885,1.95,43.0,325,22.6,89.1,4.2
2023-10-20,RK Puram,New Delhi,dl,28.56,77.17,residential,127.0,238.1,39.1,8.4,1.83,62.8,305,21.1,81.7,6.4
2023-10-20,Lucknow Central,Lucknow,up,26.85,80.95,urban,101.9,140.0,35.76543402358478,12.6,1.37,46.1,240,22.2,77.0,5.1
2023-10-20,Noida Sec-62,Noida,up,28.63,77.37,urban,113.2,173.9,48.90667375393421,10.5,0.98,30.0,277,20.7,79.3,6.2
2023-10-20,Patna Airport,Patna,br,25.59,85.09,urban,125.4,207.4,44.86600092546012,12.8,1.2,48.5,304,26.8,75.8,8.6
2023-10-20,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,83.9,150.6,44.94318454930263,7.1,0.89,43.7,180,25.5,76.6,9.4
2023-10-20,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,24.0,50.7,31.29947713034366,1.1,0.34,50.2,40,28.6,79.8,7.2
2023-10-20,Pune IITM,Pune,mh,18.54,73.81,suburban,26.7,42.2,24.5,1.0,0.28,37.6,44,29.5,68.4,4.4
2023-10-20,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,52.9,74.5,17.989186512460133,1.0,0.54,47.2,88,21.6,81.6,5.0
2023-10-20,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,128.3,237.6,62.098581047058005,4.1,1.47,37.7,306,22.7,80.1,6.3
2023-10-20,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,140.6,255.5,41.36044241038325,12.8,1.76,26.9,316,19.7,78.9,3.5
2023-10-20,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,141.4,252.4,60.54368513935831,11.0,1.59,35.1,316,21.8,69.7,2.9
2023-10-20,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,65.3,111.2,30.12170730545551,1.1,0.48,49.7,118,26.6,80.2,6.6
2023-10-20,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,73.4,99.0,40.3,22.42595551976826,1.08,31.2,145,24.8,81.2,6.0
2023-10-20,Raipur IGSV,Raipur,ct,21.24,81.63,urban,64.4,119.5,38.93390109545463,7.8,0.95,40.7,115,24.4,76.1,8.9
2023-10-20,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,39.4,56.6,7.197620122306499,7.1,0.46,53.3,66,29.8,75.6,3.8
2023-10-20,Chennai Alandur,Chennai,tn,13.0,80.21,urban,41.5,63.9,30.573132581590993,1.0,0.53,37.2,69,28.3,71.9,6.4
2023-10-20,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,38.0,52.0,27.540432875607245,5.4,0.46,49.6,63,26.5,88.2,10.7
2023-10-20,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,35.7,61.7,14.2,12.092425729764136,0.74,45.7,60,26.4,81.5,7.0
2023-10-20,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,53.9,114.3,24.803805517304077,3.0,0.62,41.7,90,27.4,81.6,6.0
2023-10-20,Guwahati Railway,Guwahati,as,26.19,91.75,urban,115.4,172.1,66.08717161316969,17.1,1.56,39.4,285,21.9,77.1,3.7
2023-10-20,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,143.0,307.3,55.549597559569435,10.5,1.32,33.6,318,25.3,75.0,8.1
2023-10-20,Shimla Ridge,Shimla,hp,31.1,77.17,residential,124.9,231.3,49.8,4.7,1.38,36.0,304,19.1,78.4,6.6
2023-10-20,Ernakulam South,Kochi,kl,9.98,76.3,urban,24.8,50.9,13.605132566212296,1.0,0.53,42.4,41,31.2,79.8,3.3
2023-10-20,Panaji Altinho,Panaji,ga,15.49,73.83,urban,52.3,112.8,18.161344668698487,1.0,0.36,49.6,87,26.6,83.2,5.6
2023-10-21,ITO,New Delhi,dl,28.63,77.24,urban,127.7,239.2,51.254038214690624,9.2,1.27,30.7,306,17.7,80.0,5.6
2023-10-21,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,189.1,405.1,72.2,23.642816630333733,2.18,33.1,353,19.8,76.1,2.6
2023-10-21,RK Puram,New Delhi,dl,28.56,77.17,residential,109.0,232.8,53.3,6.4,1.31,51.1,263,20.6,72.6,2.7
2023-10-21,Lucknow Central,Lucknow,up,26.85,80.95,urban,112.3,196.9,44.036021244544486,10.3,1.25,38.7,274,22.5,83.8,6.9
2023-10-21,Noida Sec-62,Noida,up,28.63,77.37,urban,153.5,277.5,63.81013143643986,10.3,1.76,24.6,326,19.8,76.3,3.8
2023-10-21,Patna Airport,Patna,br,25.59,85.09,urban,146.3,217.2,60.540987732747766,13.3,2.06,22.5,320,24.1,80.6,9.0
2023-10-21,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,55.3,92.3,32.73986623209066,3.4,0.34,39.6,92,27.4,83.5,4.8
2023-10-21,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,48.1,86.9,24.663379680622818,4.7,0.5,51.5,80,26.5,79.9,4.5
2023-10-21,Pune IITM,Pune,mh,18.54,73.81,suburban,31.0,48.2,30.2,2.4,0.23,54.8,52,30.6,78.9,1.3
2023-10-21,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,79.1,156.4,43.47925821599846,4.3,1.07,38.0,164,26.8,79.7,5.0
2023-10-21,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,110.6,244.6,34.687228733366524,11.0,1.36,30.9,269,19.6,88.8,4.9
2023-10-21,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,129.2,245.9,56.30319578922272,9.4,1.48,45.7,307,20.3,79.7,3.9
2023-10-21,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,145.6,240.6,54.412975394769774,8.3,1.68,22.7,320,22.4,73.4,2.5
2023-10-21,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,62.1,123.4,22.372213461495548,1.0,0.61,49.3,107,26.9,88.6,4.7
2023-10-21,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,68.5,99.0,19.5,17.46434589288713,0.84,55.3,128,26.5,82.0,9.7
2023-10-21,Raipur IGSV,Raipur,ct,21.24,81.63,urban,61.6,111.9,40.92878225000622,1.1,0.75,36.9,105,25.3,71.7,3.4
2023-10-21,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,54.2,112.7,26.070323788715264,5.8,0.64,50.7,90,28.2,80.2,5.9
2023-10-21,Chennai Alandur,Chennai,tn,13.0,80.21,urban,41.9,71.0,29.194300179533492,5.9,0.34,46.9,70,32.7,83.0,3.4
2023-10-21,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,30.3,54.0,13.98786940468388,1.2,0.64,41.0,50,25.0,81.9,5.7
2023-10-21,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,49.2,97.4,20.8,14.598575032074722,0.25,54.3,82,26.9,73.1,11.4
2023-10-21,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,62.1,118.8,26.218559807708694,3.8,0.54,60.4,107,29.5,77.4,6.0
2023-10-21,Guwahati Railway,Guwahati,as,26.19,91.75,urban,140.5,263.0,68.2239642495865,11.9,1.63,34.3,316,21.5,85.3,2.9
2023-10-21,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,133.0,254.8,49.8105070075235,13.5,1.76,28.7,310,22.7,73.2,8.0
2023-10-21,Shimla Ridge,Shimla,hp,31.1,77.17,residential,103.3,144.0,40.0,7.1,1.32,37.7,244,22.7,83.9,5.8
2023-10-21,Ernakulam South,Kochi,kl,9.98,76.3,urban,56.9,103.3,35.3390537952252,8.0,0.56,40.5,95,29.5,82.8,5.0
2023-10-21,Panaji Altinho,Panaji,ga,15.49,73.83,urban,41.6,65.9,21.764317118769007,1.0,0.71,55.1,69,26.3,71.9,5.3
2023-10-22,ITO,New Delhi,dl,28.63,77.24,urban,198.3,379.1,76.32142254291648,12.0,2.35,41.4,360,24.8,81.8,3.4
2023-10-22,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,153.2,323.6,53.6,16.861049616778796,1.93,25.6,326,23.1,73.3,4.3
2023-10-22,RK Puram,New Delhi,dl,28.56,77.17,residential,122.0,254.0,51.1,14.3,1.42,40.5,302,22.5,69.6,7.6
2023-10-22,Lucknow Central,Lucknow,up,26.85,80.95,urban,146.4,286.5,67.79987654549053,10.2,2.01,34.5,320,26.5,83.8,7.2
2023-10-22,Noida Sec-62,Noida,up,28.63,77.37,urban,160.7,340.5,64.18474978859848,12.1,2.3,27.9,331,18.1,74.6,6.1
2023-10-22,Patna Airport,Patna,br,25.59,85.09,urban,131.3,245.4,54.81874140201319,4.0,1.56,26.1,309,20.2,88.1,5.0
2023-10-22,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,72.7,123.8,38.807847282230796,8.8,1.04,39.2,142,24.2,81.5,4.3
2023-10-22,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,44.4,90.4,19.361783921243642,3.4,0.57,51.4,74,27.1,75.8,1.9
2023-10-22,Pune IITM,Pune,mh,18.54,73.81,suburban,22.4,35.4,17.4,4.0,0.63,54.2,37,26.9,71.3,6.1
2023-10-22,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,66.3,131.3,59.83656292467644,10.0,0.46,30.0,121,20.5,85.1,6.2
2023-10-22,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,159.9,317.6,70.16250297122603,14.8,1.5,28.7,331,19.0,81.7,2.1
2023-10-22,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,165.8,284.1,85.3612781853792,13.9,1.96,33.2,335,20.2,69.9,4.7
2023-10-22,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,165.6,262.0,68.459952426106,15.9,1.99,17.5,335,19.6,78.6,5.0
2023-10-22,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,72.4,152.8,26.942489669632558,4.0,0.61,49.6,141,23.0,76.2,6.9
2023-10-22,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,105.5,180.0,42.6,22.95311401297586,1.29,36.0,252,24.8,74.3,6.3
2023-10-22,Raipur IGSV,Raipur,ct,21.24,81.63,urban,65.4,94.3,18.499340776161482,1.0,1.1,62.3,118,26.2,80.1,6.6
2023-10-22,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,49.2,82.3,25.34167735972347,6.9,0.69,43.3,82,31.5,74.3,3.8
2023-10-22,Chennai Alandur,Chennai,tn,13.0,80.21,urban,39.5,76.7,24.452144682812797,4.8,0.56,56.7,66,31.0,75.5,2.7
